,id,season,week,season_type,date,home_team,home_conference,home_score,away_team,away_conference,away_score,formatted_spread,home_spread,home_result,home_diff,away_spread,away_result,away_diff,covering_team,vegas_error
2089,401309906,2021,13,regular,2021-11-26,Utah,Pac-12,28,Colorado,Pac-12,13,Utah -24,-24.0,-15,-9.0,24.0,15,9.0,Colorado,9.0
2049,401310752,2021,13,regular,2021-11-26,Air Force,Mountain West,48,UNLV,Mountain West,14,Air Force -18.5,-18.5,-34,15.5,18.5,34,-15.5,Air Force,15.5
2041,401310753,2021,13,regular,2021-11-26,San Diego State,Mountain West,27,Boise State,Mountain West,16,Boise State -3,3.0,-11,14.0,-3.0,11,-14.0,San Diego State,14.0
2045,401310755,2021,13,regular,2021-11-26,New Mexico,Mountain West,10,Utah State,Mountain West,35,Utah State -17,17.0,25,-8.0,-17.0,-25,8.0,Utah State,8.0
2527,401282146,2021,13,regular,2021-11-27,Auburn,SEC,22,Alabama,SEC,24,Alabama -20.5,20.5,2,18.5,-20.5,-2,-18.5,Auburn,18.5
2346,401282147,2021,13,regular,2021-11-27,Florida,SEC,24,Florida State,ACC,21,Florida -4,-4.0,-3,-1.0,4.0,3,1.0,Florida State,1.0
2338,401282148,2021,13,regular,2021-11-27,Georgia Tech,ACC,0,Georgia,SEC,45,Georgia -35.5,35.5,45,-9.5,-35.5,-45,9.5,Georgia,9.5
3535,401282153,2021,13,regular,2021-11-27,Tennessee,SEC,45,Vanderbilt,SEC,21,Tennessee -32,-32.0,-24,-8.0,32.0,24,8.0,Vanderbilt,8.0
1355,401282268,2021,13,regular,2021-11-27,Old Dominion,Conference USA,56,Charlotte,Conference USA,34,Old Dominion -8.5,-8.5,-22,13.5,8.5,22,-13.5,Old Dominion,13.5
1703,401282269,2021,13,regular,2021-11-27,Southern Mississippi,Conference USA,37,Florida International,Conference USA,17,Southern Mississippi -14.5,-14.5,-20,5.5,14.5,20,-5.5,Southern Mississippi,5.5
664,401282271,2021,13,regular,2021-11-27,Rice,Conference USA,35,Louisiana Tech,Conference USA,31,Louisiana Tech -4,4.0,-4,8.0,-4.0,4,-8.0,Rice,8.0
1707,401282272,2021,13,regular,2021-11-27,Marshall,Conference USA,21,Western Kentucky,Conference USA,53,Marshall -1.5,-1.5,32,-33.5,1.5,-32,33.5,Western Kentucky,33.5
2647,401282273,2021,13,regular,2021-11-27,North Texas,Conference USA,45,UT San Antonio,Conference USA,23,UT San Antonio -8.5,8.5,-22,30.5,-8.5,22,-30.5,North Texas,30.5
3530,401282699,2021,13,regular,2021-11-27,NC State,ACC,34,North Carolina,ACC,30,NC State -6.5,-6.5,-4,-2.5,6.5,4,2.5,North Carolina,2.5
4648,401282700,2021,13,regular,2021-11-27,Boston College,ACC,10,Wake Forest,ACC,41,Wake Forest -6.5,6.5,31,-24.5,-6.5,-31,24.5,Wake Forest,24.5
4660,401282701,2021,13,regular,2021-11-27,Duke,ACC,10,Miami,ACC,47,Miami -20.5,20.5,37,-16.5,-20.5,-37,16.5,Miami,16.5
4676,401282703,2021,13,regular,2021-11-27,Virginia,ACC,24,Virginia Tech,ACC,29,Virginia -7,-7.0,5,-12.0,7.0,-5,12.0,Virginia Tech,12.0
4668,401282722,2021,13,regular,2021-11-27,Illinois,Big Ten,47,Northwestern,Big Ten,14,Illinois -7,-7.0,-33,26.0,7.0,33,-26.0,Illinois,26.0
4672,401282753,2021,13,regular,2021-11-27,Purdue,Big Ten,44,Indiana,Big Ten,7,Purdue -17.5,-17.5,-37,19.5,17.5,37,-19.5,Purdue,19.5
4652,401282766,2021,13,regular,2021-11-27,Rutgers,Big Ten,16,Maryland,Big Ten,40,Rutgers -1.5,-1.5,24,-25.5,1.5,-24,25.5,Maryland,25.5
4624,401282781,2021,13,regular,2021-11-27,Michigan,Big Ten,42,Ohio State,Big Ten,27,Ohio State -6.5,6.5,-15,21.5,-6.5,15,-21.5,Michigan,21.5
4688,401282785,2021,13,regular,2021-11-27,Michigan State,Big Ten,30,Penn State,Big Ten,27,Penn State -4.5,4.5,-3,7.5,-4.5,3,-7.5,Michigan State,7.5
4640,401282794,2021,13,regular,2021-11-27,Minnesota,Big Ten,23,Wisconsin,Big Ten,13,Wisconsin -7,7.0,-10,17.0,-7.0,10,-17.0,Minnesota,17.0
4655,401286299,2021,13,regular,2021-11-27,Liberty,FBS Independents,16,Army,FBS Independents,31,Liberty -3.5,-3.5,15,-18.5,3.5,-15,18.5,Army,18.5
4664,401286306,2021,13,regular,2021-11-27,New Mexico State,FBS Independents,44,UMass,FBS Independents,27,New Mexico State -7,-7.0,-17,10.0,7.0,17,-10.0,New Mexico State,10.0
4636,401287948,2021,13,regular,2021-11-27,Baylor,Big 12,27,Texas Tech,Big 12,24,Baylor -14,-14.0,-3,-11.0,14.0,3,11.0,Texas Tech,11.0
1043,401301052,2021,13,regular,2021-11-27,Connecticut,FBS Independents,17,Houston,American Athletic,45,Houston -32,32.0,28,4.0,-32.0,-28,-4.0,Connecticut,4.0
1276,401301054,2021,13,regular,2021-11-27,Temple,American Athletic,14,Navy,American Athletic,38,Navy -13.5,13.5,24,-10.5,-13.5,-24,10.5,Navy,10.5
1280,401301055,2021,13,regular,2021-11-27,SMU,American Athletic,31,Tulsa,American Athletic,34,SMU -6.5,-6.5,3,-9.5,6.5,-3,9.5,Tulsa,9.5
1514,401308842,2021,13,regular,2021-11-27,Kent State,Mid-American,48,Miami (OH),Mid-American,47,Miami (OH) -1.5,1.5,-1,2.5,-1.5,1,-2.5,Kent State,2.5
1423,401309597,2021,13,regular,2021-11-27,Toledo,Mid-American,49,Akron,Mid-American,14,Toledo -28.5,-28.5,-35,6.5,28.5,35,-6.5,Toledo,6.5
1403,401309646,2021,13,regular,2021-11-27,Appalachian State,Sun Belt,27,Georgia Southern,Sun Belt,3,Appalachian State -24.5,-24.5,-24,-0.5,24.5,24,0.5,Georgia Southern,0.5
1399,401309647,2021,13,regular,2021-11-27,Arkansas State,Sun Belt,22,Texas State,Sun Belt,24,Arkansas State -2,-2.0,2,-4.0,2.0,-2,4.0,Texas State,4.0
2535,401309649,2021,13,regular,2021-11-27,Georgia State,Sun Belt,37,Troy,Sun Belt,10,Georgia State -6.5,-6.5,-27,20.5,6.5,27,-20.5,Georgia State,20.5
2539,401309650,2021,13,regular,2021-11-27,Louisiana,Sun Belt,21,Louisiana Monroe,Sun Belt,16,Louisiana -21.5,-21.5,-5,-16.5,21.5,5,16.5,Louisiana Monroe,16.5
2105,401309905,2021,13,regular,2021-11-27,Washington,Pac-12,13,Washington State,Pac-12,40,Washington State -1,1.0,27,-26.0,-1.0,-27,26.0,Washington State,26.0
2531,401309908,2021,13,regular,2021-11-27,Oregon,Pac-12,38,Oregon State,Pac-12,29,Oregon -7.5,-7.5,-9,1.5,7.5,9,-1.5,Oregon,1.5
2543,401309909,2021,13,regular,2021-11-27,Arizona State,Pac-12,38,Arizona,Pac-12,15,Arizona State -20,-20.0,-23,3.0,20.0,23,-3.0,Arizona State,3.0
2057,401310756,2021,13,regular,2021-11-27,Wyoming,Mountain West,14,Hawai'i,Mountain West,38,Wyoming -13,-13.0,24,-37.0,13.0,-24,37.0,Hawai'i,37.0
2350,401282149,2021,13,regular,2021-11-28,Louisville,ACC,21,Kentucky,SEC,52,Louisville -3,-3.0,31,-34.0,3.0,-31,34.0,Kentucky,34.0
2342,401282150,2021,13,regular,2021-11-28,LSU,SEC,27,Texas A&M,SEC,24,Texas A&M -6.5,6.5,-3,9.5,-6.5,3,-9.5,LSU,9.5
1351,401282152,2021,13,regular,2021-11-28,South Carolina,SEC,0,Clemson,ACC,30,Clemson -11.5,11.5,30,-18.5,-11.5,-30,18.5,Clemson,18.5
1711,401282270,2021,13,regular,2021-11-28,Florida Atlantic,Conference USA,17,Middle Tennessee,Conference USA,27,Florida Atlantic -3.5,-3.5,10,-13.5,3.5,-10,13.5,Middle Tennessee,13.5
4644,401282702,2021,13,regular,2021-11-28,Syracuse,ACC,14,Pittsburgh,ACC,31,Pittsburgh -12.5,12.5,17,-4.5,-12.5,-17,4.5,Pittsburgh,4.5
4628,401282711,2021,13,regular,2021-11-28,Stanford,Pac-12,14,Notre Dame,FBS Independents,45,Notre Dame -21,21.0,31,-10.0,-21.0,-31,10.0,Notre Dame,10.0
4680,401287950,2021,13,regular,2021-11-28,Kansas,Big 12,28,West Virginia,Big 12,34,West Virginia -15.5,15.5,6,9.5,-15.5,-6,-9.5,Kansas,9.5
4632,401287951,2021,13,regular,2021-11-28,Oklahoma State,Big 12,37,Oklahoma,Big 12,33,Oklahoma State -4,-4.0,-4,0.0,4.0,4,-0.0,Oklahoma,0.0
1047,401301053,2021,13,regular,2021-11-28,Memphis,American Athletic,33,Tulane,American Athletic,28,Memphis -5.5,-5.5,-5,-0.5,5.5,5,0.5,Tulane,0.5
2547,401309907,2021,13,regular,2021-11-28,UCLA,Pac-12,42,California,Pac-12,14,UCLA -6.5,-6.5,-28,21.5,6.5,28,-21.5,UCLA,21.5
2053,401309910,2021,13,regular,2021-11-28,USC,Pac-12,31,BYU,FBS Independents,35,BYU -8.5,8.5,4,4.5,-8.5,-4,-4.5,USC,4.5
2061,401310754,2021,13,regular,2021-11-28,Colorado State,Mountain West,10,Nevada,Mountain West,52,Nevada -3,3.0,42,-39.0,-3.0,-42,39.0,Nevada,39.0
3547,401282154,2021,14,regular,2021-12-04,Alabama,SEC,41,Georgia,SEC,24,Georgia -6.5,6.5,-17,23.5,-6.5,17,-23.5,Alabama,23.5
3543,401282156,2021,14,regular,2021-12-04,UT San Antonio,Conference USA,49,Western Kentucky,Conference USA,41,Western Kentucky -3.5,3.5,-8,11.5,-3.5,8,-11.5,UT San Antonio,11.5
3559,401287953,2021,14,regular,2021-12-04,Oklahoma State,Big 12,16,Baylor,Big 12,21,Oklahoma State -7,-7.0,5,-12.0,7.0,-5,12.0,Baylor,12.0
3567,401310676,2021,14,regular,2021-12-04,San Diego State,Mountain West,13,Utah State,Mountain West,46,San Diego State -6.5,-6.5,33,-39.5,6.5,-33,39.5,Utah State,39.5
3538,401331159,2021,14,regular,2021-12-04,Utah,Pac-12,38,Oregon,Pac-12,10,Utah -3,-3.0,-28,25.0,3.0,28,-25.0,Utah,25.0
3575,401331160,2021,14,regular,2021-12-04,Northern Illinois,Mid-American,41,Kent State,Mid-American,23,Kent State -4,4.0,-18,22.0,-4.0,18,-22.0,Northern Illinois,22.0
3571,401331161,2021,14,regular,2021-12-04,Louisiana,Sun Belt,24,Appalachian State,Sun Belt,16,Appalachian State -2.5,2.5,-8,10.5,-2.5,8,-10.5,Louisiana,10.5
3555,401331162,2021,14,regular,2021-12-04,Cincinnati,American Athletic,35,Houston,American Athletic,20,Cincinnati -10.5,-10.5,-15,4.5,10.5,15,-4.5,Cincinnati,4.5
3563,401331163,2021,14,regular,2021-12-05,Wake Forest,ACC,21,Pittsburgh,ACC,45,Pittsburgh -3.5,3.5,24,-20.5,-3.5,-24,20.5,Pittsburgh,20.5
3551,401331447,2021,14,regular,2021-12-05,Iowa,Big Ten,3,Michigan,Big Ten,42,Michigan -12,12.0,39,-27.0,-12.0,-39,27.0,Michigan,27.0
3579,401387250,2021,14,regular,2021-12-05,California,Pac-12,24,USC,Pac-12,14,California -4.5,-4.5,-10,5.5,4.5,10,-5.5,California,5.5
3582,401301056,2021,15,regular,2021-12-11,Army,FBS Independents,13,Navy,American Athletic,17,Navy -7,7.0,4,3.0,-7.0,-4,-3.0,Army,3.0
