,id,season,week,season_type,date,home_team,home_conference,home_score,away_team,away_conference,away_score,formatted_spread,home_spread,home_result,home_diff,away_spread,away_result,away_diff,covering_team,vegas_error,game_winner,favorite,underdog,within_td,correct_predict
2182,401281951,2021,1,regular,2021-09-04,South Carolina,SEC,46.0,Eastern Illinois,OVC,0.0,South Carolina -31.5,-31.5,-46.0,14.5,31.5,46.0,-14.5,South Carolina,14.5,South Carolina,South Carolina,Eastern Illinois,Fav Cover by +7,Yes
2183,401282173,2021,1,regular,2021-09-04,Middle Tennessee,Conference USA,50.0,Monmouth,Big South,15.0,Middle Tennessee -8.5,-8.5,-35.0,26.5,8.5,35.0,-26.5,Middle Tennessee,26.5,Middle Tennessee,Middle Tennessee,Monmouth,Fav Cover by +7,Yes
2184,401282174,2021,1,regular,2021-09-04,Navy,American Athletic,7.0,Marshall,Conference USA,49.0,Marshall -3,3.0,42.0,-39.0,-3.0,-42.0,39.0,Marshall,39.0,Marshall,Marshall,Navy,Fav Cover by +7,Yes
2185,401282175,2021,1,regular,2021-09-04,North Texas,Conference USA,44.0,Northwestern State,Southland,14.0,North Texas -20,-20.0,-30.0,10.0,20.0,30.0,-10.0,North Texas,10.0,North Texas,North Texas,Northwestern State,Fav Cover by +7,Yes
2186,401282179,2021,1,regular,2021-09-04,Illinois,Big Ten,30.0,UT San Antonio,Conference USA,37.0,Illinois -4.5,-4.5,7.0,-11.5,4.5,-7.0,11.5,UT San Antonio,11.5,UT San Antonio,Illinois,UT San Antonio,Dog Cover by +7,No
2187,401282609,2021,1,regular,2021-09-04,Boston College,ACC,51.0,Colgate,Patriot,0.0,Boston College -42.5,-42.5,-51.0,8.5,42.5,51.0,-8.5,Boston College,8.5,Boston College,Boston College,Colgate,Fav Cover by +7,Yes
2188,401282610,2021,1,regular,2021-09-04,Georgia Tech,ACC,21.0,Northern Illinois,Mid-American,22.0,Georgia Tech -19,-19.0,1.0,-20.0,19.0,-1.0,20.0,Northern Illinois,20.0,Northern Illinois,Georgia Tech,Northern Illinois,Dog Cover by +7,No
2189,401282611,2021,1,regular,2021-09-04,Ohio,Mid-American,9.0,Syracuse,ACC,29.0,Ohio -2,-2.0,20.0,-22.0,2.0,-20.0,22.0,Syracuse,22.0,Syracuse,Ohio,Syracuse,Dog Cover by +7,No
2190,401282612,2021,1,regular,2021-09-04,Pittsburgh,ACC,51.0,UMass,FBS Independents,7.0,Pittsburgh -37.5,-37.5,-44.0,6.5,37.5,44.0,-6.5,Pittsburgh,6.5,Pittsburgh,Pittsburgh,UMass,Vegas Within 7,Yes
2191,401282613,2021,1,regular,2021-09-04,Virginia,ACC,43.0,William & Mary,CAA,0.0,Virginia -30.5,-30.5,-43.0,12.5,30.5,43.0,-12.5,Virginia,12.5,Virginia,Virginia,William & Mary,Fav Cover by +7,Yes
2192,401282723,2021,1,regular,2021-09-04,Iowa,Big Ten,34.0,Indiana,Big Ten,6.0,Iowa -3.5,-3.5,-28.0,24.5,3.5,28.0,-24.5,Iowa,24.5,Iowa,Iowa,Indiana,Fav Cover by +7,Yes
2193,401282764,2021,1,regular,2021-09-04,Maryland,Big Ten,30.0,West Virginia,Big 12,24.0,West Virginia -2.5,2.5,-6.0,8.5,-2.5,6.0,-8.5,Maryland,8.5,Maryland,West Virginia,Maryland,Dog Cover by +7,No
2194,401282772,2021,1,regular,2021-09-04,Michigan,Big Ten,47.0,Western Michigan,Mid-American,14.0,Michigan -16.5,-16.5,-33.0,16.5,16.5,33.0,-16.5,Michigan,16.5,Michigan,Michigan,Western Michigan,Fav Cover by +7,Yes
2195,401282782,2021,1,regular,2021-09-04,Northwestern,Big Ten,21.0,Michigan State,Big Ten,38.0,Northwestern -3,-3.0,17.0,-20.0,3.0,-17.0,20.0,Michigan State,20.0,Michigan State,Northwestern,Michigan State,Dog Cover by +7,No
2196,401282815,2021,1,regular,2021-09-04,Wisconsin,Big Ten,10.0,Penn State,Big Ten,16.0,Wisconsin -5.5,-5.5,6.0,-11.5,5.5,-6.0,11.5,Penn State,11.5,Penn State,Wisconsin,Penn State,Dog Cover by +7,No
2197,401282819,2021,1,regular,2021-09-04,Purdue,Big Ten,30.0,Oregon State,Pac-12,21.0,Purdue -7,-7.0,-9.0,2.0,7.0,9.0,-2.0,Purdue,2.0,Purdue,Purdue,Oregon State,Vegas Within 7,Yes
2198,401282822,2021,1,regular,2021-09-04,Rutgers,Big Ten,61.0,Temple,American Athletic,14.0,Rutgers -14,-14.0,-47.0,33.0,14.0,47.0,-33.0,Rutgers,33.0,Rutgers,Rutgers,Temple,Fav Cover by +7,Yes
2199,401286188,2021,1,regular,2021-09-04,Connecticut,FBS Independents,28.0,Holy Cross,Patriot,38.0,Connecticut -3,-3.0,10.0,-13.0,3.0,-10.0,13.0,Holy Cross,13.0,Holy Cross,Connecticut,Holy Cross,Dog Cover by +7,No
2200,401286294,2021,1,regular,2021-09-04,Liberty,FBS Independents,48.0,Campbell,Big South,7.0,Liberty -35,-35.0,-41.0,6.0,35.0,41.0,-6.0,Liberty,6.0,Liberty,Liberty,Campbell,Vegas Within 7,Yes
2201,401287886,2021,1,regular,2021-09-04,Houston,American Athletic,21.0,Texas Tech,Big 12,38.0,Houston -2.5,-2.5,17.0,-19.5,2.5,-17.0,19.5,Texas Tech,19.5,Texas Tech,Houston,Texas Tech,Dog Cover by +7,No
2202,401287887,2021,1,regular,2021-09-04,Iowa State,Big 12,16.0,Northern Iowa,MVFC,10.0,Iowa State -28.5,-28.5,-6.0,-22.5,28.5,6.0,22.5,Northern Iowa,22.5,Iowa State,Iowa State,Northern Iowa,Dog Cover by +7,Yes
2203,401287888,2021,1,regular,2021-09-04,Kansas,Big 12,17.0,South Dakota,MVFC,14.0,Kansas -11.5,-11.5,-3.0,-8.5,11.5,3.0,8.5,South Dakota,8.5,Kansas,Kansas,South Dakota,Dog Cover by +7,Yes
2204,401287889,2021,1,regular,2021-09-04,Kansas State,Big 12,24.0,Stanford,Pac-12,7.0,Kansas State -3,-3.0,-17.0,14.0,3.0,17.0,-14.0,Kansas State,14.0,Kansas State,Kansas State,Stanford,Fav Cover by +7,Yes
2205,401287892,2021,1,regular,2021-09-04,Texas,Big 12,38.0,Louisiana,Sun Belt,18.0,Texas -8.5,-8.5,-20.0,11.5,8.5,20.0,-11.5,Texas,11.5,Texas,Texas,Louisiana,Fav Cover by +7,Yes
2206,401287893,2021,1,regular,2021-09-04,Texas State,Sun Belt,20.0,Baylor,Big 12,29.0,Baylor -13.5,13.5,9.0,4.5,-13.5,-9.0,-4.5,Texas State,4.5,Baylor,Baylor,Texas State,Vegas Within 7,Yes
2207,401287894,2021,1,regular,2021-09-04,Oklahoma,Big 12,40.0,Tulane,American Athletic,35.0,Oklahoma -31,-31.0,-5.0,-26.0,31.0,5.0,26.0,Tulane,26.0,Oklahoma,Oklahoma,Tulane,Dog Cover by +7,Yes
2208,401300996,2021,1,regular,2021-09-04,Cincinnati,American Athletic,49.0,Miami (OH),Mid-American,14.0,Cincinnati -22.5,-22.5,-35.0,12.5,22.5,35.0,-12.5,Cincinnati,12.5,Cincinnati,Cincinnati,Miami (OH),Fav Cover by +7,Yes
2209,401300997,2021,1,regular,2021-09-04,Memphis,American Athletic,42.0,Nicholls,Southland,17.0,Memphis -22.5,-22.5,-25.0,2.5,22.5,25.0,-2.5,Memphis,2.5,Memphis,Memphis,Nicholls,Vegas Within 7,Yes
2210,401300998,2021,1,regular,2021-09-04,SMU,American Athletic,56.0,Abilene Christian,AWC,9.0,SMU -32,-32.0,-47.0,15.0,32.0,47.0,-15.0,SMU,15.0,SMU,SMU,Abilene Christian,Fav Cover by +7,Yes
2211,401309543,2021,1,regular,2021-09-04,Toledo,Mid-American,49.0,Norfolk State,MEAC,10.0,Toledo -39.5,-39.5,-39.0,-0.5,39.5,39.0,0.5,Norfolk State,0.5,Toledo,Toledo,Norfolk State,Vegas Within 7,Yes
2212,401309598,2021,1,regular,2021-09-04,Arkansas State,Sun Belt,40.0,Central Arkansas,AWC,21.0,Arkansas State -13.5,-13.5,-19.0,5.5,13.5,19.0,-5.5,Arkansas State,5.5,Arkansas State,Arkansas State,Central Arkansas,Vegas Within 7,Yes
2213,401309601,2021,1,regular,2021-09-04,Georgia State,Sun Belt,10.0,Army,FBS Independents,43.0,Georgia State -2.5,-2.5,33.0,-35.5,2.5,-33.0,35.5,Army,35.5,Army,Georgia State,Army,Dog Cover by +7,No
2214,401309602,2021,1,regular,2021-09-04,Troy,Sun Belt,55.0,Southern,SWAC,3.0,Troy -25,-25.0,-52.0,27.0,25.0,52.0,-27.0,Troy,27.0,Troy,Troy,Southern,Fav Cover by +7,Yes
2215,401309836,2021,1,regular,2021-09-04,Colorado,Pac-12,35.0,Northern Colorado,Big Sky,7.0,Colorado -37.5,-37.5,-28.0,-9.5,37.5,28.0,9.5,Northern Colorado,9.5,Colorado,Colorado,Northern Colorado,Dog Cover by +7,Yes
2216,401309838,2021,1,regular,2021-09-04,Oregon,Pac-12,31.0,Fresno State,Mountain West,24.0,Oregon -19.5,-19.5,-7.0,-12.5,19.5,7.0,12.5,Fresno State,12.5,Oregon,Oregon,Fresno State,Dog Cover by +7,Yes
2217,401309842,2021,1,regular,2021-09-04,USC,Pac-12,30.0,San José State,Mountain West,7.0,USC -14,-14.0,-23.0,9.0,14.0,23.0,-9.0,USC,9.0,USC,USC,San José State,Fav Cover by +7,Yes
2218,401310695,2021,1,regular,2021-09-04,Colorado State,Mountain West,23.0,South Dakota State,MVFC,42.0,Colorado State -2.5,-2.5,19.0,-21.5,2.5,-19.0,21.5,South Dakota State,21.5,South Dakota State,Colorado State,South Dakota State,Dog Cover by +7,No
2219,401310697,2021,1,regular,2021-09-04,Wyoming,Mountain West,19.0,Montana State,Big Sky,16.0,Wyoming -19,-19.0,-3.0,-16.0,19.0,3.0,16.0,Montana State,16.0,Wyoming,Wyoming,Montana State,Dog Cover by +7,Yes
2220,401310861,2021,1,regular,2021-09-04,Air Force,Mountain West,35.0,Lafayette,Patriot,14.0,Air Force -40.5,-40.5,-21.0,-19.5,40.5,21.0,19.5,Lafayette,19.5,Air Force,Air Force,Lafayette,Dog Cover by +7,Yes
2221,401327913,2021,1,regular,2021-09-04,Nebraska,Big Ten,52.0,Fordham,Patriot,7.0,Nebraska -42,-42.0,-45.0,3.0,42.0,45.0,-3.0,Nebraska,3.0,Nebraska,Nebraska,Fordham,Vegas Within 7,Yes
2222,401281948,2021,1,regular,2021-09-05,UCLA,Pac-12,38.0,LSU,SEC,27.0,LSU -2,2.0,-11.0,13.0,-2.0,11.0,-13.0,UCLA,13.0,UCLA,LSU,UCLA,Dog Cover by +7,No
2223,401282053,2021,1,regular,2021-09-05,Texas A&M,SEC,41.0,Kent State,Mid-American,10.0,Texas A&M -29.5,-29.5,-31.0,1.5,29.5,31.0,-1.5,Texas A&M,1.5,Texas A&M,Texas A&M,Kent State,Vegas Within 7,Yes
2224,401282054,2021,1,regular,2021-09-05,Vanderbilt,SEC,3.0,East Tennessee State,Southern,23.0,Vanderbilt -21,-21.0,20.0,-41.0,21.0,-20.0,41.0,East Tennessee State,41.0,East Tennessee State,Vanderbilt,East Tennessee State,Dog Cover by +7,No
2225,401282177,2021,1,regular,2021-09-05,South Alabama,Sun Belt,31.0,Southern Mississippi,Conference USA,7.0,South Alabama -2,-2.0,-24.0,22.0,2.0,24.0,-22.0,South Alabama,22.0,South Alabama,South Alabama,Southern Mississippi,Fav Cover by +7,Yes
2226,401282614,2021,1,regular,2021-09-05,Florida State,ACC,38.0,Notre Dame,FBS Independents,41.0,Notre Dame -7.5,7.5,3.0,4.5,-7.5,-3.0,-4.5,Florida State,4.5,Notre Dame,Notre Dame,Florida State,Vegas Within 7,Yes
2227,401287891,2021,1,regular,2021-09-05,TCU,Big 12,45.0,Duquesne,NEC,3.0,TCU -42,-42.0,-42.0,0.0,42.0,42.0,-0.0,Duquesne,0.0,TCU,TCU,Duquesne,Vegas Within 7,Yes
2228,401309837,2021,1,regular,2021-09-05,California,Pac-12,17.0,Nevada,Mountain West,22.0,California -3,-3.0,5.0,-8.0,3.0,-5.0,8.0,Nevada,8.0,Nevada,California,Nevada,Dog Cover by +7,No
2229,401309839,2021,1,regular,2021-09-05,Washington,Pac-12,7.0,Montana,Big Sky,13.0,Washington -22.5,-22.5,6.0,-28.5,22.5,-6.0,28.5,Montana,28.5,Montana,Washington,Montana,Dog Cover by +7,No
2230,401309840,2021,1,regular,2021-09-05,Washington State,Pac-12,23.0,Utah State,Mountain West,26.0,Washington State -17,-17.0,3.0,-20.0,17.0,-3.0,20.0,Utah State,20.0,Utah State,Washington State,Utah State,Dog Cover by +7,No
2231,401309841,2021,1,regular,2021-09-05,Arizona,Pac-12,16.0,BYU,FBS Independents,24.0,BYU -13.5,13.5,8.0,5.5,-13.5,-8.0,-5.5,Arizona,5.5,BYU,BYU,Arizona,Vegas Within 7,Yes
2232,401310699,2021,1,regular,2021-09-05,San Diego State,Mountain West,28.0,New Mexico State,FBS Independents,10.0,San Diego State -31,-31.0,-18.0,-13.0,31.0,18.0,13.0,New Mexico State,13.0,San Diego State,San Diego State,New Mexico State,Dog Cover by +7,Yes
2233,401282055,2021,1,regular,2021-09-07,Ole Miss,SEC,43.0,Louisville,ACC,24.0,Ole Miss -9,-9.0,-19.0,10.0,9.0,19.0,-10.0,Ole Miss,10.0,Ole Miss,Ole Miss,Louisville,Fav Cover by +7,Yes
2234,401287896,2021,2,regular,2021-09-10,Coastal Carolina,Sun Belt,49.0,Kansas,Big 12,22.0,Coastal Carolina -27,-27.0,-27.0,0.0,27.0,27.0,-0.0,Kansas,0.0,Coastal Carolina,Coastal Carolina,Kansas,Vegas Within 7,Yes
2235,401282057,2021,2,regular,2021-09-11,Arkansas,SEC,40.0,Texas,Big 12,21.0,Texas -6,6.0,-19.0,25.0,-6.0,19.0,-25.0,Arkansas,25.0,Arkansas,Texas,Arkansas,Dog Cover by +7,No
2236,401282058,2021,2,regular,2021-09-11,Auburn,SEC,62.0,Alabama State,SWAC,0.0,Auburn -49.5,-49.5,-62.0,12.5,49.5,62.0,-12.5,Auburn,12.5,Auburn,Auburn,Alabama State,Fav Cover by +7,Yes
2237,401282059,2021,2,regular,2021-09-11,South Florida,American Athletic,20.0,Florida,SEC,42.0,Florida -28.5,28.5,22.0,6.5,-28.5,-22.0,-6.5,South Florida,6.5,Florida,Florida,South Florida,Vegas Within 7,Yes
2238,401282060,2021,2,regular,2021-09-11,Georgia,SEC,56.0,UAB,Conference USA,7.0,Georgia -22.5,-22.5,-49.0,26.5,22.5,49.0,-26.5,Georgia,26.5,Georgia,Georgia,UAB,Fav Cover by +7,Yes
2239,401282061,2021,2,regular,2021-09-11,Kentucky,SEC,35.0,Missouri,SEC,28.0,Kentucky -5.5,-5.5,-7.0,1.5,5.5,7.0,-1.5,Kentucky,1.5,Kentucky,Kentucky,Missouri,Vegas Within 7,Yes
2240,401282063,2021,2,regular,2021-09-11,Ole Miss,SEC,54.0,Austin Peay,OVC,17.0,Ole Miss -37,-37.0,-37.0,0.0,37.0,37.0,-0.0,Austin Peay,0.0,Ole Miss,Ole Miss,Austin Peay,Vegas Within 7,Yes
2241,401282064,2021,2,regular,2021-09-11,Mississippi State,SEC,24.0,NC State,ACC,10.0,NC State -1.5,1.5,-14.0,15.5,-1.5,14.0,-15.5,Mississippi State,15.5,Mississippi State,NC State,Mississippi State,Dog Cover by +7,No
2242,401282065,2021,2,regular,2021-09-11,East Carolina,American Athletic,17.0,South Carolina,SEC,20.0,South Carolina -2.5,2.5,3.0,-0.5,-2.5,-3.0,0.5,South Carolina,0.5,South Carolina,South Carolina,East Carolina,Vegas Within 7,Yes
2243,401282066,2021,2,regular,2021-09-11,Tennessee,SEC,34.0,Pittsburgh,ACC,41.0,Pittsburgh -3.5,3.5,7.0,-3.5,-3.5,-7.0,3.5,Pittsburgh,3.5,Pittsburgh,Pittsburgh,Tennessee,Vegas Within 7,Yes
2244,401282067,2021,2,regular,2021-09-11,Colorado,Pac-12,7.0,Texas A&M,SEC,10.0,Texas A&M -17,17.0,3.0,14.0,-17.0,-3.0,-14.0,Colorado,14.0,Texas A&M,Texas A&M,Colorado,Dog Cover by +7,Yes
2245,401282182,2021,2,regular,2021-09-11,Florida International,Conference USA,17.0,Texas State,Sun Belt,23.0,Florida International -2,-2.0,6.0,-8.0,2.0,-6.0,8.0,Texas State,8.0,Texas State,Florida International,Texas State,Dog Cover by +7,No
2246,401282183,2021,2,regular,2021-09-11,Florida Atlantic,Conference USA,38.0,Georgia Southern,Sun Belt,6.0,Florida Atlantic -7,-7.0,-32.0,25.0,7.0,32.0,-25.0,Florida Atlantic,25.0,Florida Atlantic,Florida Atlantic,Georgia Southern,Fav Cover by +7,Yes
2247,401282184,2021,2,regular,2021-09-11,Louisiana Tech,Conference USA,45.0,Southeastern Louisiana,Southland,42.0,Louisiana Tech -11.5,-11.5,-3.0,-8.5,11.5,3.0,8.5,Southeastern Louisiana,8.5,Louisiana Tech,Louisiana Tech,Southeastern Louisiana,Dog Cover by +7,Yes
2248,401282185,2021,2,regular,2021-09-11,Marshall,Conference USA,44.0,North Carolina Central,MEAC,10.0,Marshall -42.5,-42.5,-34.0,-8.5,42.5,34.0,8.5,North Carolina Central,8.5,Marshall,Marshall,North Carolina Central,Dog Cover by +7,Yes
2249,401282186,2021,2,regular,2021-09-11,Virginia Tech,ACC,35.0,Middle Tennessee,Conference USA,14.0,Virginia Tech -20,-20.0,-21.0,1.0,20.0,21.0,-1.0,Virginia Tech,1.0,Virginia Tech,Virginia Tech,Middle Tennessee,Vegas Within 7,Yes
2250,401282187,2021,2,regular,2021-09-11,SMU,American Athletic,35.0,North Texas,Conference USA,12.0,SMU -22.5,-22.5,-23.0,0.5,22.5,23.0,-0.5,SMU,0.5,SMU,SMU,North Texas,Vegas Within 7,Yes
2251,401282188,2021,2,regular,2021-09-11,Old Dominion,Conference USA,47.0,Hampton,Big South,7.0,Old Dominion -21.5,-21.5,-40.0,18.5,21.5,40.0,-18.5,Old Dominion,18.5,Old Dominion,Old Dominion,Hampton,Fav Cover by +7,Yes
2252,401282189,2021,2,regular,2021-09-11,Rice,Conference USA,7.0,Houston,American Athletic,44.0,Houston -7.5,7.5,37.0,-29.5,-7.5,-37.0,29.5,Houston,29.5,Houston,Houston,Rice,Fav Cover by +7,Yes
2253,401282190,2021,2,regular,2021-09-11,Southern Mississippi,Conference USA,37.0,Grambling,SWAC,0.0,Southern Mississippi -23,-23.0,-37.0,14.0,23.0,37.0,-14.0,Southern Mississippi,14.0,Southern Mississippi,Southern Mississippi,Grambling,Fav Cover by +7,Yes
2254,401282191,2021,2,regular,2021-09-11,Boise State,Mountain West,54.0,UTEP,Conference USA,13.0,Boise State -25,-25.0,-41.0,16.0,25.0,41.0,-16.0,Boise State,16.0,Boise State,Boise State,UTEP,Fav Cover by +7,Yes
2255,401282192,2021,2,regular,2021-09-11,UT San Antonio,Conference USA,54.0,Lamar,AWC,0.0,UT San Antonio -38,-38.0,-54.0,16.0,38.0,54.0,-16.0,UT San Antonio,16.0,UT San Antonio,UT San Antonio,Lamar,Fav Cover by +7,Yes
2256,401282193,2021,2,regular,2021-09-11,Army,FBS Independents,38.0,Western Kentucky,Conference USA,35.0,Army -6,-6.0,-3.0,-3.0,6.0,3.0,3.0,Western Kentucky,3.0,Army,Army,Western Kentucky,Vegas Within 7,Yes
2257,401282615,2021,2,regular,2021-09-11,Clemson,ACC,49.0,South Carolina State,MEAC,3.0,Clemson -50.5,-50.5,-46.0,-4.5,50.5,46.0,4.5,South Carolina State,4.5,Clemson,Clemson,South Carolina State,Vegas Within 7,Yes
2258,401282616,2021,2,regular,2021-09-11,Duke,ACC,45.0,North Carolina A&T,Big South,17.0,Duke -22.5,-22.5,-28.0,5.5,22.5,28.0,-5.5,Duke,5.5,Duke,Duke,North Carolina A&T,Vegas Within 7,Yes
2259,401282619,2021,2,regular,2021-09-11,Louisville,ACC,30.0,Eastern Kentucky,AWC,3.0,Louisville -30,-30.0,-27.0,-3.0,30.0,27.0,3.0,Eastern Kentucky,3.0,Louisville,Louisville,Eastern Kentucky,Vegas Within 7,Yes
2260,401282620,2021,2,regular,2021-09-11,Miami,ACC,25.0,Appalachian State,Sun Belt,23.0,Miami -7.5,-7.5,-2.0,-5.5,7.5,2.0,5.5,Appalachian State,5.5,Miami,Miami,Appalachian State,Vegas Within 7,Yes
2261,401282621,2021,2,regular,2021-09-11,North Carolina,ACC,59.0,Georgia State,Sun Belt,17.0,North Carolina -26,-26.0,-42.0,16.0,26.0,42.0,-16.0,North Carolina,16.0,North Carolina,North Carolina,Georgia State,Fav Cover by +7,Yes
2262,401282622,2021,2,regular,2021-09-11,Syracuse,ACC,7.0,Rutgers,Big Ten,17.0,Rutgers -2.5,2.5,10.0,-7.5,-2.5,-10.0,7.5,Rutgers,7.5,Rutgers,Rutgers,Syracuse,Fav Cover by +7,Yes
2263,401282623,2021,2,regular,2021-09-11,UMass,FBS Independents,28.0,Boston College,ACC,45.0,Boston College -39,39.0,17.0,22.0,-39.0,-17.0,-22.0,UMass,22.0,Boston College,Boston College,UMass,Dog Cover by +7,Yes
2264,401282624,2021,2,regular,2021-09-11,Virginia,ACC,42.0,Illinois,Big Ten,14.0,Virginia -10.5,-10.5,-28.0,17.5,10.5,28.0,-17.5,Virginia,17.5,Virginia,Virginia,Illinois,Fav Cover by +7,Yes
2265,401282625,2021,2,regular,2021-09-11,Wake Forest,ACC,41.0,Norfolk State,MEAC,16.0,Wake Forest -43,-43.0,-25.0,-18.0,43.0,25.0,18.0,Norfolk State,18.0,Wake Forest,Wake Forest,Norfolk State,Dog Cover by +7,Yes
2266,401282705,2021,2,regular,2021-09-11,Notre Dame,FBS Independents,32.0,Toledo,Mid-American,29.0,Notre Dame -16.5,-16.5,-3.0,-13.5,16.5,3.0,13.5,Toledo,13.5,Notre Dame,Notre Dame,Toledo,Dog Cover by +7,Yes
2267,401282754,2021,2,regular,2021-09-11,Iowa State,Big 12,17.0,Iowa,Big Ten,27.0,Iowa State -4,-4.0,10.0,-14.0,4.0,-10.0,14.0,Iowa,14.0,Iowa,Iowa State,Iowa,Dog Cover by +7,No
2268,401282783,2021,2,regular,2021-09-11,Michigan State,Big Ten,42.0,Youngstown State,MVFC,14.0,Michigan State -28.5,-28.5,-28.0,-0.5,28.5,28.0,0.5,Youngstown State,0.5,Michigan State,Michigan State,Youngstown State,Vegas Within 7,Yes
2269,401282790,2021,2,regular,2021-09-11,Minnesota,Big Ten,31.0,Miami (OH),Mid-American,26.0,Minnesota -19,-19.0,-5.0,-14.0,19.0,5.0,14.0,Miami (OH),14.0,Minnesota,Minnesota,Miami (OH),Dog Cover by +7,Yes
2270,401282797,2021,2,regular,2021-09-11,Nebraska,Big Ten,28.0,Buffalo,Mid-American,3.0,Nebraska -13.5,-13.5,-25.0,11.5,13.5,25.0,-11.5,Nebraska,11.5,Nebraska,Nebraska,Buffalo,Fav Cover by +7,Yes
2271,401282804,2021,2,regular,2021-09-11,Northwestern,Big Ten,24.0,Indiana State,MVFC,6.0,Northwestern -28.5,-28.5,-18.0,-10.5,28.5,18.0,10.5,Indiana State,10.5,Northwestern,Northwestern,Indiana State,Dog Cover by +7,Yes
2272,401282809,2021,2,regular,2021-09-11,Ohio State,Big Ten,28.0,Oregon,Pac-12,35.0,Ohio State -15,-15.0,7.0,-22.0,15.0,-7.0,22.0,Oregon,22.0,Oregon,Ohio State,Oregon,Dog Cover by +7,No
2273,401282816,2021,2,regular,2021-09-11,Penn State,Big Ten,44.0,Ball State,Mid-American,13.0,Penn State -22.5,-22.5,-31.0,8.5,22.5,31.0,-8.5,Penn State,8.5,Penn State,Penn State,Ball State,Fav Cover by +7,Yes
2274,401282820,2021,2,regular,2021-09-11,Connecticut,FBS Independents,0.0,Purdue,Big Ten,49.0,Purdue -35,35.0,49.0,-14.0,-35.0,-49.0,14.0,Purdue,14.0,Purdue,Purdue,Connecticut,Fav Cover by +7,Yes
2275,401282825,2021,2,regular,2021-09-11,Wisconsin,Big Ten,34.0,Eastern Michigan,Mid-American,7.0,Wisconsin -26,-26.0,-27.0,1.0,26.0,27.0,-1.0,Wisconsin,1.0,Wisconsin,Wisconsin,Eastern Michigan,Vegas Within 7,Yes
2276,401286207,2021,2,regular,2021-09-11,Maryland,Big Ten,62.0,Howard,MEAC,0.0,Maryland -48.5,-48.5,-62.0,13.5,48.5,62.0,-13.5,Maryland,13.5,Maryland,Maryland,Howard,Fav Cover by +7,Yes
2277,401286295,2021,2,regular,2021-09-11,Troy,Sun Belt,13.0,Liberty,FBS Independents,21.0,Liberty -3,3.0,8.0,-5.0,-3.0,-8.0,5.0,Liberty,5.0,Liberty,Liberty,Troy,Vegas Within 7,Yes
2278,401287895,2021,2,regular,2021-09-11,Baylor,Big 12,66.0,Texas Southern,SWAC,7.0,Baylor -44.5,-44.5,-59.0,14.5,44.5,59.0,-14.5,Baylor,14.5,Baylor,Baylor,Texas Southern,Fav Cover by +7,Yes
2279,401287897,2021,2,regular,2021-09-11,Kansas State,Big 12,31.0,Southern Illinois,MVFC,23.0,Kansas State -17,-17.0,-8.0,-9.0,17.0,8.0,9.0,Southern Illinois,9.0,Kansas State,Kansas State,Southern Illinois,Dog Cover by +7,Yes
2280,401287898,2021,2,regular,2021-09-11,Oklahoma,Big 12,76.0,Western Carolina,Southern,0.0,Oklahoma -52.5,-52.5,-76.0,23.5,52.5,76.0,-23.5,Oklahoma,23.5,Oklahoma,Oklahoma,Western Carolina,Fav Cover by +7,Yes
2281,401287899,2021,2,regular,2021-09-11,Oklahoma State,Big 12,28.0,Tulsa,American Athletic,23.0,Oklahoma State -12,-12.0,-5.0,-7.0,12.0,5.0,7.0,Tulsa,7.0,Oklahoma State,Oklahoma State,Tulsa,Vegas Within 7,Yes
2282,401287900,2021,2,regular,2021-09-11,TCU,Big 12,34.0,California,Pac-12,32.0,TCU -11.5,-11.5,-2.0,-9.5,11.5,2.0,9.5,California,9.5,TCU,TCU,California,Dog Cover by +7,Yes
2283,401287901,2021,2,regular,2021-09-11,Texas Tech,Big 12,28.0,Stephen F. Austin,AWC,22.0,Texas Tech -31.5,-31.5,-6.0,-25.5,31.5,6.0,25.5,Stephen F. Austin,25.5,Texas Tech,Texas Tech,Stephen F. Austin,Dog Cover by +7,Yes
2284,401300999,2021,2,regular,2021-09-11,Akron,Mid-American,24.0,Temple,American Athletic,45.0,Temple -6.5,6.5,21.0,-14.5,-6.5,-21.0,14.5,Temple,14.5,Temple,Temple,Akron,Fav Cover by +7,Yes
2285,401301000,2021,2,regular,2021-09-11,Tulane,American Athletic,69.0,Morgan State,MEAC,20.0,Tulane -47.5,-47.5,-49.0,1.5,47.5,49.0,-1.5,Tulane,1.5,Tulane,Tulane,Morgan State,Vegas Within 7,Yes
2286,401301002,2021,2,regular,2021-09-11,Cincinnati,American Athletic,42.0,Murray State,OVC,7.0,Cincinnati -36.5,-36.5,-35.0,-1.5,36.5,35.0,1.5,Murray State,1.5,Cincinnati,Cincinnati,Murray State,Vegas Within 7,Yes
2287,401301003,2021,2,regular,2021-09-11,Arkansas State,Sun Belt,50.0,Memphis,American Athletic,55.0,Memphis -5.5,5.5,5.0,0.5,-5.5,-5.0,-0.5,Arkansas State,0.5,Memphis,Memphis,Arkansas State,Vegas Within 7,Yes
2288,401301004,2021,2,regular,2021-09-11,Navy,American Athletic,3.0,Air Force,Mountain West,23.0,Air Force -6,6.0,20.0,-14.0,-6.0,-20.0,14.0,Air Force,14.0,Air Force,Air Force,Navy,Fav Cover by +7,Yes
